,T1D0,T1D1,T2D0,T3D0,T3D1,HeavyRain,LightRain,Rain,Sunny,DayOfWeek,BeforeNationalDay,NationalDayFront(1-4),NationalDayTail(5-7),Weekend,WorkingDay,WorkingWeekend
2016-10-06 06:40:00,72.0,34.0,2.0,73.0,20.0,0.0,1.0,0.0,0.0,4.0,0,0,1,0,0,0
2016-10-06 07:00:00,80.0,14.0,3.0,109.0,22.0,0.0,1.0,0.0,0.0,4.0,0,0,1,0,0,0
2016-10-06 07:20:00,114.0,21.0,7.0,131.0,17.0,0.0,1.0,0.0,0.0,4.0,0,0,1,0,0,0
2016-10-06 07:40:00,135.0,18.0,13.0,127.0,16.0,0.0,1.0,0.0,0.0,4.0,0,0,1,0,0,0
2016-10-06 08:00:00,122.0,18.0,8.0,124.0,21.0,0.0,1.0,0.0,0.0,4.0,0,0,1,0,0,0
2016-10-06 08:20:00,150.0,21.0,7.0,148.0,18.0,0.0,1.0,0.0,0.0,4.0,0,0,1,0,0,0
2016-10-06 08:40:00,170.0,14.0,19.0,129.0,25.0,0.0,1.0,0.0,0.0,4.0,0,0,1,0,0,0
2016-10-06 09:00:00,160.0,20.0,16.0,140.0,28.0,0.0,0.0,0.0,1.0,4.0,0,0,1,0,0,0
2016-10-06 09:20:00,189.0,27.0,12.0,169.0,19.0,0.0,0.0,0.0,1.0,4.0,0,0,1,0,0,0
2016-10-06 09:40:00,173.0,23.0,12.0,162.0,28.0,0.0,0.0,0.0,1.0,4.0,0,0,1,0,0,0
2016-10-06 10:00:00,178.0,22.0,17.0,157.0,29.0,0.0,0.0,0.0,1.0,4.0,0,0,1,0,0,0
2016-10-06 10:20:00,132.0,32.0,9.0,123.0,28.0,0.0,0.0,0.0,1.0,4.0,0,0,1,0,0,0
2016-10-06 10:40:00,130.0,28.0,7.0,91.0,30.0,0.0,0.0,0.0,1.0,4.0,0,0,1,0,0,0
2016-10-06 11:00:00,147.0,23.0,18.0,105.0,21.0,0.0,0.0,0.0,1.0,4.0,0,0,1,0,0,0
2016-10-06 11:20:00,135.0,12.0,12.0,95.0,21.0,0.0,0.0,0.0,1.0,4.0,0,0,1,0,0,0
2016-10-06 11:40:00,147.0,34.0,6.0,109.0,16.0,0.0,0.0,0.0,1.0,4.0,0,0,1,0,0,0
2016-10-06 12:00:00,113.0,30.0,8.0,99.0,39.0,0.0,0.0,0.0,1.0,4.0,0,0,1,0,0,0
2016-10-06 12:20:00,139.0,14.0,9.0,87.0,25.0,0.0,0.0,0.0,1.0,4.0,0,0,1,0,0,0
2016-10-06 12:40:00,140.0,22.0,11.0,92.0,28.0,0.0,0.0,0.0,1.0,4.0,0,0,1,0,0,0
2016-10-06 13:00:00,168.0,31.0,11.0,124.0,38.0,0.0,0.0,0.0,1.0,4.0,0,0,1,0,0,0
2016-10-06 13:20:00,192.0,30.0,23.0,110.0,25.0,0.0,0.0,0.0,1.0,4.0,0,0,1,0,0,0
2016-10-06 13:40:00,200.0,20.0,14.0,105.0,30.0,0.0,0.0,0.0,1.0,4.0,0,0,1,0,0,0
2016-10-06 14:00:00,202.0,20.0,16.0,111.0,28.0,0.0,0.0,0.0,1.0,4.0,0,0,1,0,0,0
2016-10-06 14:20:00,201.0,20.0,13.0,129.0,19.0,0.0,0.0,0.0,1.0,4.0,0,0,1,0,0,0
2016-10-06 14:40:00,201.0,24.0,13.0,129.0,25.0,0.0,0.0,0.0,1.0,4.0,0,0,1,0,0,0
2016-10-06 15:00:00,224.0,12.0,25.0,140.0,23.0,0.0,0.0,0.0,1.0,4.0,0,0,1,0,0,0
2016-10-06 15:20:00,209.0,22.0,15.0,97.0,30.0,0.0,0.0,0.0,1.0,4.0,0,0,1,0,0,0
2016-10-06 15:40:00,193.0,22.0,10.0,113.0,21.0,0.0,0.0,0.0,1.0,4.0,0,0,1,0,0,0
2016-10-06 16:00:00,201.0,26.0,18.0,104.0,17.0,0.0,0.0,0.0,1.0,4.0,0,0,1,0,0,0
2016-10-06 16:20:00,211.0,23.0,22.0,112.0,19.0,0.0,0.0,0.0,1.0,4.0,0,0,1,0,0,0
2016-10-06 16:40:00,170.0,15.0,11.0,95.0,20.0,0.0,0.0,0.0,1.0,4.0,0,0,1,0,0,0
2016-10-06 17:00:00,196.0,12.0,18.0,105.0,17.0,0.0,0.0,0.0,1.0,4.0,0,0,1,0,0,0
2016-10-06 17:20:00,163.0,16.0,11.0,106.0,10.0,0.0,0.0,0.0,1.0,4.0,0,0,1,0,0,0
2016-10-06 17:40:00,154.0,19.0,11.0,100.0,16.0,0.0,0.0,0.0,1.0,4.0,0,0,1,0,0,0
2016-10-06 18:00:00,157.0,15.0,14.0,91.0,12.0,0.0,0.0,0.0,1.0,4.0,0,0,1,0,0,0
2016-10-06 18:20:00,130.0,10.0,5.0,80.0,12.0,0.0,0.0,0.0,1.0,4.0,0,0,1,0,0,0
2016-10-06 18:40:00,140.0,17.0,8.0,62.0,3.0,0.0,0.0,0.0,1.0,4.0,0,0,1,0,0,0
2016-10-06 19:00:00,156.0,2.0,11.0,64.0,10.0,0.0,0.0,0.0,1.0,4.0,0,0,1,0,0,0
2016-10-06 19:20:00,140.0,11.0,9.0,90.0,10.0,0.0,0.0,0.0,1.0,4.0,0,0,1,0,0,0
2016-10-06 19:40:00,133.0,13.0,14.0,125.0,9.0,0.0,0.0,0.0,1.0,4.0,0,0,1,0,0,0
2016-10-06 20:00:00,145.0,12.0,10.0,102.0,8.0,0.0,0.0,0.0,1.0,4.0,0,0,1,0,0,0
2016-10-06 20:20:00,126.0,6.0,4.0,109.0,8.0,0.0,0.0,0.0,1.0,4.0,0,0,1,0,0,0
2016-10-06 20:40:00,85.0,4.0,3.0,79.0,12.0,0.0,0.0,0.0,1.0,4.0,0,0,1,0,0,0
2016-10-06 21:00:00,53.0,5.0,1.0,59.0,11.0,0.0,0.0,0.0,1.0,4.0,0,0,1,0,0,0
2016-10-06 21:20:00,66.0,13.0,2.0,83.0,4.0,0.0,0.0,0.0,1.0,4.0,0,0,1,0,0,0
2016-10-06 21:40:00,63.0,9.0,0.0,43.0,8.0,0.0,0.0,0.0,1.0,4.0,0,0,1,0,0,0
2016-10-06 22:00:00,36.0,4.0,2.0,39.0,9.0,0.0,0.0,0.0,1.0,4.0,0,0,1,0,0,0
2016-10-06 22:20:00,33.0,5.0,1.0,51.0,9.0,0.0,0.0,0.0,1.0,4.0,0,0,1,0,0,0
2016-10-06 22:40:00,22.0,2.0,1.0,31.0,4.0,0.0,0.0,0.0,1.0,4.0,0,0,1,0,0,0
2016-10-06 23:00:00,9.0,9.0,1.0,32.0,6.0,0.0,0.0,0.0,1.0,4.0,0,0,1,0,0,0
2016-10-06 23:20:00,26.0,7.0,0.0,47.0,5.0,0.0,0.0,0.0,1.0,4.0,0,0,1,0,0,0
2016-10-06 23:40:00,25.0,2.0,0.0,20.0,6.0,0.0,0.0,0.0,1.0,4.0,0,0,1,0,0,0
2016-10-07 00:00:00,17.0,21.0,0.0,17.0,45.0,0.0,0.0,0.0,1.0,5.0,0,0,1,0,0,0
2016-10-07 00:20:00,15.0,15.0,0.0,22.0,47.0,0.0,0.0,0.0,1.0,5.0,0,0,1,0,0,0
2016-10-07 00:40:00,9.0,20.0,0.0,26.0,22.0,0.0,0.0,0.0,1.0,5.0,0,0,1,0,0,0
2016-10-07 01:00:00,15.0,0.0,0.0,17.0,4.0,0.0,0.0,0.0,1.0,5.0,0,0,1,0,0,0
2016-10-07 01:20:00,10.0,5.0,0.0,25.0,2.0,0.0,0.0,0.0,1.0,5.0,0,0,1,0,0,0
2016-10-07 01:40:00,10.0,2.0,0.0,20.0,2.0,0.0,0.0,0.0,1.0,5.0,0,0,1,0,0,0
2016-10-07 02:00:00,13.0,3.0,0.0,14.0,3.0,0.0,0.0,0.0,1.0,5.0,0,0,1,0,0,0
2016-10-07 02:20:00,9.0,6.0,0.0,19.0,2.0,0.0,0.0,0.0,1.0,5.0,0,0,1,0,0,0
2016-10-07 02:40:00,8.0,4.0,0.0,19.0,1.0,0.0,0.0,0.0,1.0,5.0,0,0,1,0,0,0
2016-10-07 03:00:00,9.0,4.0,0.0,20.0,1.0,0.0,1.0,0.0,0.0,5.0,0,0,1,0,0,0
2016-10-07 03:20:00,9.0,8.0,0.0,14.0,3.0,0.0,1.0,0.0,0.0,5.0,0,0,1,0,0,0
2016-10-07 03:40:00,10.0,9.0,0.0,16.0,5.0,0.0,1.0,0.0,0.0,5.0,0,0,1,0,0,0
2016-10-07 04:00:00,17.0,11.0,0.0,23.0,3.0,0.0,1.0,0.0,0.0,5.0,0,0,1,0,0,0
2016-10-07 04:20:00,10.0,10.0,0.0,19.0,6.0,0.0,1.0,0.0,0.0,5.0,0,0,1,0,0,0
2016-10-07 04:40:00,17.0,11.0,0.0,9.0,6.0,0.0,1.0,0.0,0.0,5.0,0,0,1,0,0,0
2016-10-07 05:00:00,11.0,19.0,0.0,12.0,5.0,0.0,1.0,0.0,0.0,5.0,0,0,1,0,0,0
2016-10-07 05:20:00,20.0,12.0,0.0,19.0,8.0,0.0,1.0,0.0,0.0,5.0,0,0,1,0,0,0
2016-10-07 05:40:00,27.0,21.0,2.0,30.0,11.0,0.0,1.0,0.0,0.0,5.0,0,0,1,0,0,0
2016-10-07 06:00:00,40.0,17.0,1.0,53.0,10.0,0.0,0.0,0.0,1.0,5.0,0,0,1,0,0,0
2016-10-07 06:20:00,53.0,23.0,2.0,71.0,29.0,0.0,0.0,0.0,1.0,5.0,0,0,1,0,0,0
2016-10-07 06:40:00,79.0,32.0,2.0,71.0,20.0,0.0,0.0,0.0,1.0,5.0,0,0,1,0,0,0
2016-10-07 07:00:00,94.0,26.0,2.0,103.0,20.0,0.0,0.0,0.0,1.0,5.0,0,0,1,0,0,0
2016-10-07 07:20:00,112.0,18.0,8.0,116.0,16.0,0.0,0.0,0.0,1.0,5.0,0,0,1,0,0,0
2016-10-07 07:40:00,92.0,30.0,9.0,119.0,20.0,0.0,0.0,0.0,1.0,5.0,0,0,1,0,0,0
2016-10-07 08:00:00,110.0,23.0,8.0,145.0,19.0,0.0,0.0,0.0,1.0,5.0,0,0,1,0,0,0
2016-10-07 08:20:00,122.0,18.0,14.0,140.0,32.0,0.0,0.0,0.0,1.0,5.0,0,0,1,0,0,0
2016-10-07 08:40:00,113.0,19.0,9.0,130.0,19.0,0.0,0.0,0.0,1.0,5.0,0,0,1,0,0,0
2016-10-07 09:00:00,147.0,21.0,11.0,131.0,32.0,0.0,0.0,0.0,1.0,5.0,0,0,1,0,0,0
2016-10-07 09:20:00,155.0,28.0,7.0,137.0,32.0,0.0,0.0,0.0,1.0,5.0,0,0,1,0,0,0
2016-10-07 09:40:00,148.0,23.0,10.0,140.0,28.0,0.0,0.0,0.0,1.0,5.0,0,0,1,0,0,0
2016-10-07 10:00:00,151.0,19.0,11.0,143.0,30.0,0.0,0.0,0.0,1.0,5.0,0,0,1,0,0,0
2016-10-07 10:20:00,119.0,19.0,13.0,110.0,25.0,0.0,0.0,0.0,1.0,5.0,0,0,1,0,0,0
2016-10-07 10:40:00,153.0,30.0,7.0,89.0,29.0,0.0,0.0,0.0,1.0,5.0,0,0,1,0,0,0
2016-10-07 11:00:00,130.0,21.0,5.0,92.0,18.0,0.0,0.0,0.0,1.0,5.0,0,0,1,0,0,0
2016-10-07 11:20:00,122.0,19.0,8.0,106.0,20.0,0.0,0.0,0.0,1.0,5.0,0,0,1,0,0,0
2016-10-07 11:40:00,115.0,21.0,10.0,106.0,21.0,0.0,0.0,0.0,1.0,5.0,0,0,1,0,0,0
2016-10-07 12:00:00,150.0,28.0,6.0,107.0,25.0,0.0,1.0,0.0,0.0,5.0,0,0,1,0,0,0
2016-10-07 12:20:00,101.0,28.0,7.0,99.0,19.0,0.0,1.0,0.0,0.0,5.0,0,0,1,0,0,0
2016-10-07 12:40:00,154.0,32.0,12.0,116.0,33.0,0.0,1.0,0.0,0.0,5.0,0,0,1,0,0,0
2016-10-07 13:00:00,153.0,31.0,8.0,127.0,35.0,0.0,1.0,0.0,0.0,5.0,0,0,1,0,0,0
2016-10-07 13:20:00,153.0,28.0,10.0,106.0,35.0,0.0,1.0,0.0,0.0,5.0,0,0,1,0,0,0
2016-10-07 13:40:00,197.0,31.0,18.0,132.0,38.0,0.0,1.0,0.0,0.0,5.0,0,0,1,0,0,0
2016-10-07 14:00:00,175.0,29.0,12.0,138.0,24.0,0.0,1.0,0.0,0.0,5.0,0,0,1,0,0,0
2016-10-07 14:20:00,184.0,28.0,23.0,130.0,26.0,0.0,1.0,0.0,0.0,5.0,0,0,1,0,0,0
2016-10-07 14:40:00,234.0,33.0,16.0,143.0,27.0,0.0,1.0,0.0,0.0,5.0,0,0,1,0,0,0
2016-10-07 15:00:00,188.0,23.0,13.0,155.0,28.0,1.0,0.0,0.0,0.0,5.0,0,0,1,0,0,0
2016-10-07 15:20:00,190.0,21.0,18.0,134.0,20.0,1.0,0.0,0.0,0.0,5.0,0,0,1,0,0,0
2016-10-07 15:40:00,202.0,32.0,16.0,169.0,29.0,1.0,0.0,0.0,0.0,5.0,0,0,1,0,0,0
2016-10-07 16:00:00,182.0,19.0,12.0,129.0,13.0,1.0,0.0,0.0,0.0,5.0,0,0,1,0,0,0
2016-10-07 16:20:00,159.0,18.0,6.0,133.0,14.0,1.0,0.0,0.0,0.0,5.0,0,0,1,0,0,0
2016-10-07 16:40:00,179.0,16.0,13.0,134.0,26.0,1.0,0.0,0.0,0.0,5.0,0,0,1,0,0,0
2016-10-07 17:00:00,172.0,15.0,7.0,144.0,12.0,1.0,0.0,0.0,0.0,5.0,0,0,1,0,0,0
2016-10-07 17:20:00,118.0,23.0,12.0,101.0,14.0,1.0,0.0,0.0,0.0,5.0,0,0,1,0,0,0
2016-10-07 17:40:00,130.0,18.0,9.0,130.0,16.0,1.0,0.0,0.0,0.0,5.0,0,0,1,0,0,0
2016-10-07 18:00:00,95.0,15.0,9.0,93.0,13.0,0.0,0.0,1.0,0.0,5.0,0,0,1,0,0,0
2016-10-07 18:20:00,98.0,18.0,6.0,87.0,13.0,0.0,0.0,1.0,0.0,5.0,0,0,1,0,0,0
2016-10-07 18:40:00,64.0,10.0,6.0,85.0,12.0,0.0,0.0,1.0,0.0,5.0,0,0,1,0,0,0
2016-10-07 19:00:00,85.0,11.0,8.0,97.0,10.0,0.0,0.0,1.0,0.0,5.0,0,0,1,0,0,0
2016-10-07 19:20:00,105.0,6.0,7.0,120.0,15.0,0.0,0.0,1.0,0.0,5.0,0,0,1,0,0,0
2016-10-07 19:40:00,91.0,12.0,5.0,102.0,14.0,0.0,0.0,1.0,0.0,5.0,0,0,1,0,0,0
2016-10-07 20:00:00,91.0,11.0,4.0,82.0,8.0,0.0,0.0,1.0,0.0,5.0,0,0,1,0,0,0
2016-10-07 20:20:00,70.0,11.0,5.0,83.0,18.0,0.0,0.0,1.0,0.0,5.0,0,0,1,0,0,0
2016-10-07 20:40:00,62.0,7.0,9.0,75.0,10.0,0.0,0.0,1.0,0.0,5.0,0,0,1,0,0,0
2016-10-07 21:00:00,47.0,11.0,1.0,61.0,6.0,0.0,0.0,1.0,0.0,5.0,0,0,1,0,0,0
2016-10-07 21:20:00,34.0,4.0,1.0,51.0,8.0,0.0,0.0,1.0,0.0,5.0,0,0,1,0,0,0
2016-10-07 21:40:00,39.0,15.0,3.0,27.0,8.0,0.0,0.0,1.0,0.0,5.0,0,0,1,0,0,0
2016-10-07 22:00:00,40.0,6.0,5.0,29.0,5.0,0.0,0.0,1.0,0.0,5.0,0,0,1,0,0,0
2016-10-07 22:20:00,24.0,11.0,3.0,19.0,10.0,0.0,0.0,1.0,0.0,5.0,0,0,1,0,0,0
2016-10-07 22:40:00,28.0,7.0,1.0,38.0,5.0,0.0,0.0,1.0,0.0,5.0,0,0,1,0,0,0
2016-10-07 23:00:00,44.0,6.0,1.0,23.0,5.0,0.0,0.0,1.0,0.0,5.0,0,0,1,0,0,0
2016-10-07 23:20:00,58.0,8.0,2.0,23.0,4.0,0.0,0.0,1.0,0.0,5.0,0,0,1,0,0,0
2016-10-07 23:40:00,50.0,9.0,0.0,49.0,8.0,0.0,0.0,1.0,0.0,5.0,0,0,1,0,0,0
2016-10-08 00:00:00,15.0,94.0,0.0,16.0,153.0,0.0,1.0,0.0,0.0,6.0,0,0,0,0,0,1
2016-10-08 00:20:00,10.0,47.0,3.0,21.0,107.0,0.0,1.0,0.0,0.0,6.0,0,0,0,0,0,1
2016-10-08 00:40:00,6.0,27.0,0.0,13.0,91.0,0.0,1.0,0.0,0.0,6.0,0,0,0,0,0,1
2016-10-08 01:00:00,4.0,6.0,1.0,16.0,13.0,0.0,1.0,0.0,0.0,6.0,0,0,0,0,0,1
2016-10-08 01:20:00,9.0,6.0,0.0,16.0,10.0,0.0,1.0,0.0,0.0,6.0,0,0,0,0,0,1
2016-10-08 01:40:00,3.0,3.0,0.0,13.0,5.0,0.0,1.0,0.0,0.0,6.0,0,0,0,0,0,1
2016-10-08 02:00:00,7.0,5.0,0.0,7.0,7.0,0.0,1.0,0.0,0.0,6.0,0,0,0,0,0,1
2016-10-08 02:20:00,7.0,3.0,0.0,13.0,4.0,0.0,1.0,0.0,0.0,6.0,0,0,0,0,0,1
2016-10-08 02:40:00,6.0,5.0,0.0,10.0,3.0,0.0,1.0,0.0,0.0,6.0,0,0,0,0,0,1
2016-10-08 03:00:00,5.0,5.0,0.0,15.0,1.0,0.0,0.0,0.0,1.0,6.0,0,0,0,0,0,1
2016-10-08 03:20:00,3.0,10.0,1.0,9.0,6.0,0.0,0.0,0.0,1.0,6.0,0,0,0,0,0,1
2016-10-08 03:40:00,5.0,10.0,0.0,10.0,6.0,0.0,0.0,0.0,1.0,6.0,0,0,0,0,0,1
2016-10-08 04:00:00,5.0,11.0,0.0,9.0,5.0,0.0,0.0,0.0,1.0,6.0,0,0,0,0,0,1
2016-10-08 04:20:00,13.0,18.0,0.0,15.0,5.0,0.0,0.0,0.0,1.0,6.0,0,0,0,0,0,1
2016-10-08 04:40:00,9.0,18.0,1.0,11.0,8.0,0.0,0.0,0.0,1.0,6.0,0,0,0,0,0,1
2016-10-08 05:00:00,2.0,23.0,9.0,15.0,8.0,0.0,0.0,0.0,1.0,6.0,0,0,0,0,0,1
2016-10-08 05:20:00,2.0,26.0,14.0,11.0,4.0,0.0,0.0,0.0,1.0,6.0,0,0,0,0,0,1
2016-10-08 05:40:00,7.0,23.0,9.0,17.0,17.0,0.0,0.0,0.0,1.0,6.0,0,0,0,0,0,1
2016-10-08 06:00:00,9.0,30.0,25.0,27.0,11.0,0.0,0.0,0.0,1.0,6.0,0,0,0,0,0,1
2016-10-08 06:20:00,12.0,38.0,27.0,56.0,28.0,0.0,0.0,0.0,1.0,6.0,0,0,0,0,0,1
2016-10-08 06:40:00,19.0,67.0,37.0,69.0,39.0,0.0,0.0,0.0,1.0,6.0,0,0,0,0,0,1
2016-10-08 07:00:00,21.0,66.0,72.0,120.0,59.0,0.0,0.0,0.0,1.0,6.0,0,0,0,0,0,1
2016-10-08 07:20:00,36.0,89.0,77.0,124.0,79.0,0.0,0.0,0.0,1.0,6.0,0,0,0,0,0,1
2016-10-08 07:40:00,27.0,94.0,97.0,149.0,105.0,0.0,0.0,0.0,1.0,6.0,0,0,0,0,0,1
2016-10-08 08:00:00,31.0,96.0,106.0,137.0,128.0,0.0,0.0,0.0,1.0,6.0,0,0,0,0,0,1
2016-10-08 08:20:00,39.0,117.0,93.0,152.0,129.0,0.0,0.0,0.0,1.0,6.0,0,0,0,0,0,1
2016-10-08 08:40:00,38.0,82.0,83.0,145.0,142.0,0.0,0.0,0.0,1.0,6.0,0,0,0,0,0,1
2016-10-08 09:00:00,35.0,113.0,83.0,148.0,132.0,0.0,0.0,0.0,1.0,6.0,0,0,0,0,0,1
2016-10-08 09:20:00,31.0,73.0,99.0,137.0,127.0,0.0,0.0,0.0,1.0,6.0,0,0,0,0,0,1
2016-10-08 09:40:00,38.0,130.0,86.0,120.0,101.0,0.0,0.0,0.0,1.0,6.0,0,0,0,0,0,1
2016-10-08 10:00:00,37.0,79.0,60.0,96.0,73.0,0.0,0.0,0.0,1.0,6.0,0,0,0,0,0,1
2016-10-08 10:20:00,41.0,85.0,64.0,88.0,92.0,0.0,0.0,0.0,1.0,6.0,0,0,0,0,0,1
2016-10-08 10:40:00,34.0,100.0,63.0,96.0,72.0,0.0,0.0,0.0,1.0,6.0,0,0,0,0,0,1
2016-10-08 11:00:00,25.0,91.0,36.0,71.0,84.0,0.0,0.0,0.0,1.0,6.0,0,0,0,0,0,1
2016-10-08 11:20:00,28.0,77.0,53.0,87.0,71.0,0.0,0.0,0.0,1.0,6.0,0,0,0,0,0,1
2016-10-08 11:40:00,24.0,66.0,41.0,98.0,76.0,0.0,0.0,0.0,1.0,6.0,0,0,0,0,0,1
2016-10-08 12:00:00,42.0,78.0,53.0,83.0,66.0,0.0,0.0,0.0,1.0,6.0,0,0,0,0,0,1
2016-10-08 12:20:00,36.0,76.0,53.0,83.0,80.0,0.0,0.0,0.0,1.0,6.0,0,0,0,0,0,1
2016-10-08 12:40:00,41.0,89.0,63.0,91.0,88.0,0.0,0.0,0.0,1.0,6.0,0,0,0,0,0,1
2016-10-08 13:00:00,46.0,96.0,79.0,97.0,101.0,0.0,0.0,0.0,1.0,6.0,0,0,0,0,0,1
2016-10-08 13:20:00,43.0,80.0,71.0,104.0,100.0,0.0,0.0,0.0,1.0,6.0,0,0,0,0,0,1
2016-10-08 13:40:00,35.0,90.0,76.0,98.0,119.0,0.0,0.0,0.0,1.0,6.0,0,0,0,0,0,1
2016-10-08 14:00:00,37.0,77.0,63.0,95.0,94.0,0.0,0.0,0.0,1.0,6.0,0,0,0,0,0,1
2016-10-08 14:20:00,45.0,104.0,75.0,106.0,107.0,0.0,0.0,0.0,1.0,6.0,0,0,0,0,0,1
2016-10-08 14:40:00,33.0,93.0,44.0,97.0,105.0,0.0,0.0,0.0,1.0,6.0,0,0,0,0,0,1
2016-10-08 15:00:00,44.0,91.0,66.0,117.0,94.0,0.0,0.0,0.0,1.0,6.0,0,0,0,0,0,1
2016-10-08 15:20:00,42.0,94.0,69.0,85.0,92.0,0.0,0.0,0.0,1.0,6.0,0,0,0,0,0,1
2016-10-08 15:40:00,40.0,99.0,69.0,99.0,94.0,0.0,0.0,0.0,1.0,6.0,0,0,0,0,0,1
2016-10-08 16:00:00,49.0,95.0,61.0,110.0,79.0,0.0,0.0,0.0,1.0,6.0,0,0,0,0,0,1
2016-10-08 16:20:00,44.0,81.0,65.0,107.0,104.0,0.0,0.0,0.0,1.0,6.0,0,0,0,0,0,1
2016-10-08 16:40:00,36.0,82.0,56.0,111.0,98.0,0.0,0.0,0.0,1.0,6.0,0,0,0,0,0,1
2016-10-08 17:00:00,37.0,92.0,63.0,99.0,87.0,0.0,0.0,0.0,1.0,6.0,0,0,0,0,0,1
2016-10-08 17:20:00,23.0,109.0,60.0,106.0,88.0,0.0,0.0,0.0,1.0,6.0,0,0,0,0,0,1
2016-10-08 17:40:00,26.0,104.0,60.0,99.0,89.0,0.0,0.0,0.0,1.0,6.0,0,0,0,0,0,1
2016-10-08 18:00:00,20.0,84.0,46.0,72.0,61.0,0.0,0.0,0.0,1.0,6.0,0,0,0,0,0,1
2016-10-08 18:20:00,28.0,70.0,54.0,66.0,71.0,0.0,0.0,0.0,1.0,6.0,0,0,0,0,0,1
2016-10-08 18:40:00,20.0,61.0,37.0,52.0,81.0,0.0,0.0,0.0,1.0,6.0,0,0,0,0,0,1
2016-10-08 19:00:00,25.0,52.0,44.0,50.0,52.0,0.0,0.0,0.0,1.0,6.0,0,0,0,0,0,1
2016-10-08 19:20:00,22.0,49.0,41.0,51.0,51.0,0.0,0.0,0.0,1.0,6.0,0,0,0,0,0,1
2016-10-08 19:40:00,15.0,40.0,19.0,55.0,42.0,0.0,0.0,0.0,1.0,6.0,0,0,0,0,0,1
2016-10-08 20:00:00,17.0,28.0,33.0,32.0,50.0,0.0,0.0,0.0,1.0,6.0,0,0,0,0,0,1
2016-10-08 20:20:00,12.0,31.0,31.0,38.0,31.0,0.0,0.0,0.0,1.0,6.0,0,0,0,0,0,1
2016-10-08 20:40:00,15.0,36.0,29.0,42.0,32.0,0.0,0.0,0.0,1.0,6.0,0,0,0,0,0,1
2016-10-08 21:00:00,14.0,27.0,21.0,28.0,24.0,0.0,0.0,0.0,1.0,6.0,0,0,0,0,0,1
2016-10-08 21:20:00,7.0,27.0,22.0,29.0,25.0,0.0,0.0,0.0,1.0,6.0,0,0,0,0,0,1
2016-10-08 21:40:00,16.0,25.0,27.0,26.0,28.0,0.0,0.0,0.0,1.0,6.0,0,0,0,0,0,1
2016-10-08 22:00:00,11.0,19.0,15.0,21.0,20.0,0.0,0.0,0.0,1.0,6.0,0,0,0,0,0,1
2016-10-08 22:20:00,10.0,19.0,8.0,14.0,17.0,0.0,0.0,0.0,1.0,6.0,0,0,0,0,0,1
2016-10-08 22:40:00,10.0,7.0,14.0,13.0,10.0,0.0,0.0,0.0,1.0,6.0,0,0,0,0,0,1
2016-10-08 23:00:00,8.0,6.0,17.0,14.0,7.0,0.0,0.0,0.0,1.0,6.0,0,0,0,0,0,1
2016-10-08 23:20:00,1.0,4.0,1.0,9.0,13.0,0.0,0.0,0.0,1.0,6.0,0,0,0,0,0,1
2016-10-08 23:40:00,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,6.0,0,0,0,0,0,1
2016-10-09 00:00:00,7.0,130.0,1.0,13.0,141.0,0.0,0.0,0.0,1.0,7.0,0,0,0,0,0,1
2016-10-09 00:20:00,7.0,56.0,1.0,14.0,92.0,0.0,0.0,0.0,1.0,7.0,0,0,0,0,0,1
2016-10-09 00:40:00,8.0,21.0,2.0,12.0,53.0,0.0,0.0,0.0,1.0,7.0,0,0,0,0,0,1
2016-10-09 01:00:00,6.0,5.0,1.0,19.0,8.0,0.0,0.0,0.0,1.0,7.0,0,0,0,0,0,1
2016-10-09 01:20:00,9.0,3.0,0.0,15.0,3.0,0.0,0.0,0.0,1.0,7.0,0,0,0,0,0,1
2016-10-09 01:40:00,3.0,7.0,3.0,13.0,8.0,0.0,0.0,0.0,1.0,7.0,0,0,0,0,0,1
2016-10-09 02:00:00,1.0,6.0,1.0,9.0,2.0,0.0,0.0,0.0,1.0,7.0,0,0,0,0,0,1
2016-10-09 02:20:00,9.0,6.0,0.0,11.0,2.0,0.0,0.0,0.0,1.0,7.0,0,0,0,0,0,1
2016-10-09 02:40:00,7.0,5.0,0.0,15.0,5.0,0.0,0.0,0.0,1.0,7.0,0,0,0,0,0,1
2016-10-09 03:00:00,4.0,8.0,0.0,12.0,3.0,0.0,0.0,0.0,1.0,7.0,0,0,0,0,0,1
2016-10-09 03:20:00,6.0,13.0,0.0,16.0,6.0,0.0,0.0,0.0,1.0,7.0,0,0,0,0,0,1
2016-10-09 03:40:00,5.0,12.0,0.0,9.0,4.0,0.0,0.0,0.0,1.0,7.0,0,0,0,0,0,1
2016-10-09 04:00:00,13.0,15.0,0.0,8.0,7.0,0.0,0.0,0.0,1.0,7.0,0,0,0,0,0,1
2016-10-09 04:20:00,8.0,25.0,1.0,22.0,3.0,0.0,0.0,0.0,1.0,7.0,0,0,0,0,0,1
2016-10-09 04:40:00,10.0,21.0,1.0,15.0,7.0,0.0,0.0,0.0,1.0,7.0,0,0,0,0,0,1
2016-10-09 05:00:00,4.0,31.0,12.0,18.0,5.0,0.0,0.0,0.0,1.0,7.0,0,0,0,0,0,1
2016-10-09 05:20:00,7.0,24.0,8.0,10.0,9.0,0.0,0.0,0.0,1.0,7.0,0,0,0,0,0,1
